claim_id;Event_type;Period_EvCl;Period_StEv;Policy_agent_cat;Owner_type;FLAG_Owner_bl;Insurer_type;FLAG_Insurer_bl;Policy_KBM;Policy_KS;Policy_KT;Policy_KVS;FLAG_Policy_KO;FLAG_Policy_KP;FLAG_Policy_KPR;FLAG_Policy_type;VEH_age;VEH_aim_use;VEH_capacity_type;VEH_model;VEH_type_name;FLAG_bad_region;FLAG_dsago;FLAG_prolong;Owner_region;Sales_channel;Policy_loss_count;Damage_count;bad;Claim_type;FLAG_trial
5641/133/00265/17;Классика;101;11;0,058147778053767;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1,7;1;0;1;0;0;20;Личные;4;TOYOTA SPRINTER;Легковой;0;0;1;Новосибирская область;Агенты и РБ;0;1;0;0;0
4392/PVU/00524/17;ПВУ СП;5;117;0,060531653217632;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1,8;1,7;0;1;0;1;8;Личные;3;HYUNDAI GETZ;Легковой;0;0;0;Свердловская область;Прочие;0;1;0;0;0
7900/PVU/00066/17;ПВУ СП;17;123;0,68716704229333;Физическое Лицо;0;Физическое Лицо;0;1;1;2;1;1;1;0;0;2;Личные;6;TOYOTA COROLLA;Легковой;0;1;0;Москва;Агенты и РБ;0;1;0;0;0
5892/133/00229/17;Классика;6;122;0,097133223826192;Физическое Лицо;0;Физическое Лицо;0;0,8;1;1,6;1;0;1;0;1;12;Личные;6;TOYOTA CAMRY;Легковой;0;0;0;Омская область;Агенты и РБ;0;1;0;0;0
Z692/133/02809/17;Классика;4;121;0,079966033308623;Физическое Лицо;0;Физическое Лицо;0;1;1;1,3;1,7;0;1;0;0;8;Личные;3;CHEVROLET LANOS;Легковой;1;0;0;Краснодарский край;Агенты и РБ;0;2;0;0;0
8712/PVU/00022/17;ПВУ СП;20;73;0,26882091649258;Юридическое Лицо;0;Юридическое Лицо;0;0,6;1;1,3;1;1;1;0;0;8;Прочие;4;FORD TOURNEO CONNECT;Легковой;0;0;1;Красноярский край;Собственные продажи;0;1;0;0;0
8712/PVU/00021/17;ПВУ СП;13;80;0,26882091649258;Юридическое Лицо;0;Юридическое Лицо;0;0,6;1;1,3;1;1;1;0;0;8;Прочие;4;FORD TOURNEO CONNECT;Легковой;0;0;1;Красноярский край;Собственные продажи;0;1;0;0;0
3992/PVU/00032/17;ПВУ СП;2;117;0,065496156911953;Физическое Лицо;0;Физическое Лицо;0;1,4;0,7;1,4;1;0;1;0;1;7;Личные;3;TOYOTA PRIUS;Легковой;0;0;1;Приморский край;Фронт-офис;0;1;0;0;1
Z692/133/04757/17;Классика;56;69;0,10173958364966;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1,3;1;0;1;0;0;23;Личные;7;ДРУГОЕ ТС ДРУГОЕ ТС ГРУЗОВОЙ;Грузовой менее 16;1;0;0;Волгоградская область;Агенты и РБ;0;2;1;1;1
Z692/PVU/00161/17;ПВУ СП;7;111;0,19875296422633;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1,3;1;0;1;0;0;14;Личные;6;AUDI A6;Легковой;1;0;0;Волгоградская область;Агенты и РБ;0;1;0;2;1
5644/PVU/00230/17;ПВУ СП;57;50;0,19141133415264;Физическое Лицо;0;Физическое Лицо;0;0,85;0,7;1,7;1;0;1;0;0;14;Личные;6;TOYOTA MARKII;Легковой;0;0;0;Новосибирская область;Агенты и РБ;1;1;0;0;0
5492/PVU/00080/17;ПВУ СП;4;98;0,11334654585668;Физическое Лицо;0;Физическое Лицо;0;0,75;1;1,8;1;0;1;0;0;9;Личные;6;SUBARU IMPREZA;Легковой;1;0;0;Нижегородская область;Агенты и РБ;0;1;0;0;0
4292/PVU/00097/17;ПВУ СП;17;101;0,12223107827453;Физическое Лицо;0;Физическое Лицо;0;0,5;1;1,5;1;0;1;0;0;0;Личные;6;MERCEDES-BENZ E-KLASSE;Легковой;0;0;0;Липецкая область;Автодилеры;0;1;0;2;0
7492/PVU/00144/17;ПВУ СП;11;86;0,064054643683898;Физическое Лицо;0;Физическое Лицо;0;1;1;1;1;1;1;0;0;8;Личные;6;MAZDA CX-7;Легковой;0;0;0;Тульская область;Агенты и РБ;0;1;0;0;0
7692/PVU/00072/17;ПВУ СП;5;90;0,075069923423127;Физическое Лицо;0;Физическое Лицо;0;1,4;1;1,3;1;0;1;0;0;11;Личные;4;TOYOTA IST;Легковой;0;0;0;Ленинградская область;Фронт-офис;0;1;0;0;0
7592/133/00568/17;Классика;48;44;0,053477295566152;Физическое Лицо;0;Физическое Лицо;0;0,5;1;2;1;0;1;0;0;4;Личные;6;MERCEDES-BENZ B-KLASSE;Легковой;0;0;1;Тюменская область;Агенты и РБ;0;1;0;0;0
2141/PVU/00312/17;ПВУ СП;46;48;0,060531653217632;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1,6;1;0;1;0;0;5;Личные;4;CITROEN C4;Легковой;0;0;0;Удмуртская Республика;Прочие;0;1;0;0;0
4792/PVU/00071/17;ПВУ СП;3;81;0,092875592947522;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1,6;1;0;1;0;0;8;Личные;3;OPEL CORSA;Легковой;0;0;0;Удмуртская Республика;Фронт-офис;0;1;0;0;0
4892/133/00158/17;Классика;9;74;0,076955103540919;Физическое Лицо;0;Физическое Лицо;0;0,95;1;0,8;1;0;1;0;0;17;Личные;6;SUBARU LEGACY;Легковой;0;0;1;Иркутская область;Фронт-офис;0;1;0;0;0
4792/PVU/00070/17;ПВУ СП;1;72;0,092875592947522;Физическое Лицо;0;Физическое Лицо;0;0,9;1;1,6;1;0;1;0;0;9;Личные;3;CHEVROLET NIVA;Легковой;0;0;1;Удмуртская Республика;Фронт-офис;0;1;0;0;0
3606/133/00031/17;Классика;6;56;0,040881706294965;Физическое Лицо;0;Физическое Лицо;0;1;1;1,2;1;0;1;0;0;24;Личные;5;OPEL FRONTERA;Легковой;1;0;0;Краснодарский край;Агенты и РБ;1;2;0;2;0
6692/PVU/00110/17;ПВУ СП;12;40;0,029257058593802;Физическое Лицо;0;Физическое Лицо;0;0,95;1;0,6;1;0;1;0;1;27;Личные;4;MAZDA FAMILIA;Легковой;0;0;1;Забайкальский край;Агенты и РБ;0;1;0;1;0
4792/PVU/00068/17;ПВУ СП;0;47;0,092875592947522;Физическое Лицо;0;Физическое Лицо;0;0,75;1;1,6;1;0;1;0;0;0;Личные;4;LADA VESTA;Легковой;0;0;0;Удмуртская Республика;Фронт-офис;0;1;0;0;0
2141/PVU/00339/17;ПВУ СП;11;37;0,06557601917932;Физическое Лицо;0;Физическое Лицо;0;0,95;1;2;1;0;1;0;1;8;Личные;6;JAGUAR X-TYPE;Легковой;0;1;0;Москва;Фронт-офис;0;1;0;0;0
6992/PVU/00055/17;ПВУ СП;11;33;0,07227723035023;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1,2;1;0;1;0;0;3;Личные;5;KIA CEED;Легковой;0;0;1;Смоленская область;Фронт-офис;0;1;1;0;1
Z692/PVU/00151/17;ПВУ СП;10;41;0,19875296422633;Физическое Лицо;1;Физическое Лицо;1;1;1;1,3;1;1;1;0;0;3;Личные;4;MITSUBISHI LANCER;Легковой;1;0;0;Волгоградская область;Агенты и РБ;0;1;1;0;0
7592/PVU/00327/17;ПВУ СП;3;45;0,066350165960856;Физическое Лицо;0;Физическое Лицо;0;0,65;1;2;1;0;1;0;0;3;Личные;5;KIA CERATO;Легковой;0;0;1;Тюменская область;Автодилеры;0;1;0;0;0
6691/133/00013/17;Классика;4;44;0,035393293919562;Юридическое Лицо;0;Юридическое Лицо;0;0,85;1;0,7;1;1;1;0;0;5;Личные;6;NISSAN TEANA;Легковой;0;0;1;Забайкальский край;Собственные продажи;0;2;0;0;1
Z692/PVU/00154/17;ПВУ СП;13;32;0,14313904050644;Физическое Лицо;0;Физическое Лицо;0;0,9;1;1,3;1;0;1;0;0;3;Личные;6;AUDI A6;Легковой;1;0;0;Краснодарский край;Агенты и РБ;0;1;0;1;1
Z692/PVU/00153/17;ПВУ СП;2;45;0,14753957768502;Физическое Лицо;0;Физическое Лицо;0;1;1;1,3;1;0;1;0;0;13;Личные;6;NISSAN TEANA;Легковой;1;0;0;Волгоградская область;Агенты и РБ;0;1;1;0;0
Z692/133/02827/17;Классика;43;5;0,079966033308623;Физическое Лицо;0;Физическое Лицо;0;1;1;1;1;0;1;0;0;13;Личные;3;ДРУГОЕ ТС ДРУГОЕ ТС ЛЕГКОВОЙ;Легковой;1;0;0;Краснодарский край;Агенты и РБ;0;1;0;0;1
5892/PVU/00350/17;ПВУ СП;8;29;0,087797153245765;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1,6;1;0;1;0;0;16;Личные;6;MERCEDES-BENZ E 200;Легковой;0;0;0;Омская область;Агенты и РБ;0;1;0;0;0
6691/PVU/00012/17;ПВУ СП;10;17;0,035393293919562;Юридическое Лицо;0;Юридическое Лицо;0;0,5;1;0,7;1;1;1;0;0;19;Личные;5;ГАЗ 3110;Легковой;0;0;1;Забайкальский край;ДКК;0;1;0;0;0
4392/133/00711/17;Классика;3;25;0,072320678732599;Физическое Лицо;0;Физическое Лицо;0;1;0,5;1;1;1;1;0;1;4;Личные;3;ДРУГОЕ ТС ДРУГОЕ ТС ЛЕГКОВОЙ;Легковой;1;0;0;Республика Башкортостан;Фронт-офис;0;2;0;0;0
2141/PVU/00310/17;ПВУ СП;31;5;0,060531653217632;Физическое Лицо;0;Физическое Лицо;0;0,9;1;1,8;1;0;1;0;0;3;Личные;4;NISSAN QASHQAI;Легковой;0;0;0;Свердловская область;Прочие;0;1;0;0;1
5892/PVU/00359/17;ПВУ СП;22;9;0,10457127142398;Физическое Лицо;0;Физическое Лицо;0;0,9;1;1,6;1;0;1;0;0;9;Личные;6;TOYOTA CAMRY;Легковой;0;0;1;Омская область;Агенты и РБ;0;1;0;0;0
4792/PVU/00069/17;ПВУ СП;2;5;0,092875592947522;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1,6;1;0;1;0;1;9;Личные;3;LADA PRIORA;Легковой;0;0;0;Удмуртская Республика;Фронт-офис;0;1;0;0;0
5641/PVU/00231/17;ПВУ СП;17;8;0,11915094933231;Физическое Лицо;0;Физическое Лицо;0;0,9;0,5;0,9;1;0;1;0;0;6;Личные;3;ДРУГОЕ ТС ДРУГОЕ ТС ЛЕГКОВОЙ;Легковой;0;0;0;Новосибирская область;Фронт-офис;0;1;0;0;0
4392/PVU/00543/17;ПВУ СП;10;11;0,072320678732599;Физическое Лицо;0;Физическое Лицо;0;1;1;1,8;1;1;1;0;1;4;Личные;4;OPEL ASTRA;Легковой;0;0;0;Свердловская область;Фронт-офис;0;1;0;0;0
4392/PVU/00522/17;ПВУ СП;14;10;0,072320678732599;Физическое Лицо;0;Физическое Лицо;0;0,8;1;1,8;1;0;1;0;0;5;Личные;5;KIA CERATO;Легковой;0;0;1;Свердловская область;Фронт-офис;0;1;0;0;0
5610/PVU/00140/17;ПВУ СП;23;1;0,10461569039912;Физическое Лицо;0;Физическое Лицо;0;0,75;1;0,9;1;0;1;0;1;23;Личные;4;TOYOTA CARINA;Легковой;0;0;1;Новосибирская область;Агенты и РБ;0;1;0;0;0
5610/PVU/00151/17;ПВУ СП;16;9;0,10461569039912;Физическое Лицо;0;Физическое Лицо;0;0,85;1;1,7;1;0;1;0;0;3;Личные;5;TOYOTA COROLLA;Легковой;0;0;1;Новосибирская область;Агенты и РБ;0;1;0;0;0
8192/133/00143/17;Классика;4;16;0,11262269558708;Физическое Лицо;0;Физическое Лицо;0;1;1;1,4;1;0;1;0;1;6;Личные;3;LADA PRIORA;Легковой;1;0;0;Кировская область;Фронт-офис;0;2;1;1;1
3792/PVU/00091/17;ПВУ СП;17;9;0,040704726361153;Физическое Лицо;0;Физическое Лицо;0;0,9;1;0,8;1;0;1;0;0;11;Личные;6;ДРУГОЕ ТС ДРУГОЕ ТС ЛЕГКОВОЙ;Легковой;0;0;1;Астраханская область;Агенты и РБ;0;1;0;1;0
2141/PVU/00321/17;ПВУ СП;4;20;0,060531653217632;Физическое Лицо;0;Физическое Лицо;0;0,9;1;0,8;1;0;1;0;0;9;Личные;4;HYUNDAI ACCENT;Легковой;1;0;0;Ростовская область;Прочие;0;1;0;0;0
2141/PVU/00335/17;ПВУ СП;15;9;0,060531653217632;Физическое Лицо;0;Физическое Лицо;0;0,95;1;0,6;1;1;1;0;0;3;Личные;4;ВАЗ 2170;Легковой;0;0;0;Республика Дагестан;Прочие;0;1;0;2;0
2141/PVU/00309/17;ПВУ СП;2;21;0,060531653217632;Физическое Лицо;0;Физическое Лицо;0;1;1;1,8;1;0;1;0;1;9;Личные;6;BMW 120;Легковой;0;0;0;Свердловская область;Прочие;0;1;0;0;0
8492/PVU/00183/17;ПВУ СП;7;12;0,10419306336369;Физическое Лицо;0;Физическое Лицо;0;1;1;1,3;1;0;1;0;0;10;Личные;3;ВАЗ 1119;Легковой;1;0;0;Республика Башкортостан;Агенты и РБ;0;1;0;1;0
0890/133/00870/17;Классика;5;7;0,09020255182494;Физическое Лицо;0;Физическое Лицо;0;0,95;1;2;1;0;1;0;0;5;Личные;3;ВАЗ GRANTA;Легковой;0;0;0;Москва;Агенты и РБ;0;1;0;0;0
5614/133/00061/17;Классика;18;366;0,038658778271707;Физическое Лицо;0;Физическое Лицо;0;0,65;1;1,2;1;0;1;0;0;10;Личные;5;TOYOTA ALLION;Легковой;0;0;1;Новосибирская область;Агенты и РБ;0;1;0;0;0
W992/PVU/00042/17;ПВУ СП;8;365;0,034209976436046;Физическое Лицо;1;Физическое Лицо;1;0,5;1;1;1;0;1;0;0;14;Личные;5;OPEL VECTRA;Легковой;0;0;0;Карачаево-Черкесская Республика;Фронт-офис;0;1;0;2;1
9592/PVU/00134/17;ПВУ СП;15;358;0,03945641134544;Физическое Лицо;0;Физическое Лицо;0;0,95;1;0,6;1;1;1;0;0;3;Личные;3;ДРУГОЕ ТС ДРУГОЕ ТС ЛЕГКОВОЙ;Легковой;0;0;0;Республика Дагестан;Агенты и РБ;0;1;0;0;0
6792/PVU/00147/17;ПВУ СП;2;365;0,058631883568571;Физическое Лицо;0;Физическое Лицо;0;0,55;1;1,6;1;0;1;0;0;4;Личные;6;BMW X3;Легковой;1;0;1;Саратовская область;Фронт-офис;0;1;0;0;0
4392/PVU/00764/17;ПВУ СП;11;355;0,081588168557846;Физическое Лицо;0;Физическое Лицо;0;0,7;1;1,8;1;0;1;0;0;3;Личные;5;KIA RIO;Легковой;0;0;1;Свердловская область;Агенты и РБ;0;1;0;0;0
8023/PVU/00118/17;ПВУ СП;20;348;0,050536996126152;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1;1;0;1;0;0;16;Личные;6;MERCEDES-BENZ S 320;Легковой;1;0;0;Ростовская область;Агенты и РБ;0;1;1;2;1
9592/133/00174/17;Классика;6;359;0,03945641134544;Физическое Лицо;0;Физическое Лицо;0;0,95;1;0,7;1;1;1;0;0;4;Личные;3;LADA PRIORA;Легковой;0;0;0;Республика Дагестан;Агенты и РБ;0;1;0;0;1
9592/PVU/00136/17;ПВУ СП;31;327;0,061271654129567;Физическое Лицо;0;Физическое Лицо;0;0,95;1;0,7;1;0;1;0;0;8;Личные;5;HONDA ACCORD;Легковой;0;0;1;Республика Дагестан;Фронт-офис;1;1;1;2;0
4392/PVU/00749/17;ПВУ СП;2;355;0,10427701146191;Физическое Лицо;0;Физическое Лицо;0;0,9;1;1,8;1;0;1;0;0;10;Личные;6;TOYOTA RAV4;Легковой;0;0;0;Свердловская область;Агенты и РБ;3;1;0;0;0
3692/133/00431/17;Классика;30;299;0,027671858596482;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1;1;0;1;0;1;20;Личные;3;ВАЗ 21061;Легковой;1;0;0;Краснодарский край;Агенты и РБ;0;1;0;0;1
W792/PVU/00023/17;ПВУ СП;2;322;0,049989675165949;Физическое Лицо;1;Физическое Лицо;1;0,85;1;1,2;1;0;1;0;0;9;Личные;4;TOYOTA PREMIO;Легковой;0;0;1;Республика Саха (Якутия);Фронт-офис;0;1;0;0;1
4392/133/00962/17;Классика;7;318;0,060915193201595;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1,8;1;0;1;0;0;3;Личные;5;TOYOTA COROLLA;Легковой;0;0;1;Свердловская область;Автодилеры;0;1;0;2;1
8292/133/00413/17;Классика;1;307;;Физическое Лицо;0;Физическое Лицо;0;0,9;1;1,5;1;0;1;0;0;12;Личные;2;DAIHATSU TERIOS KID;Легковой;0;0;1;Сахалинская область;Агенты и РБ;0;1;0;0;0
7514/133/00299/17;Классика;22;299;0,24500398588523;Физическое Лицо;0;Физическое Лицо;0;1;1;2;1;1;1;0;0;3;Личные;5;KIA RIO;Легковой;0;0;0;Ханты-Мансийский автономный округ - Югра;Агенты и РБ;0;1;0;0;0
4392/133/00937/17;Классика;8;296;0,10882579093113;Физическое Лицо;0;Физическое Лицо;0;0,95;1;1,8;1;0;1;0;1;15;Личные;3;ВАЗ 21093;Легковой;0;0;0;Свердловская область;Агенты и РБ;0;2;0;0;0
5644/PVU/00320/17;ПВУ СП;15;280;0,10903727949499;Физическое Лицо;1;Физическое Лицо;1;0,9;0,5;1,7;1;0;1;0;1;18;Личные;5;ДРУГОЕ ТС ДРУГОЕ ТС ЛЕГКОВОЙ;Легковой;0;0;0;Новосибирская область;Агенты и РБ;2;1;0;0;0
